ID;fmax;fmax_e;dnu_cor;dnu_cor_e;dnu02;dnu02_e;fm;fm_e;dnu;dnu_e;alp;alp_e;evo
4930269;81.375586;0.42673331;6.9371901;0.0070318519;0.92341153;0.015392583;77.286222;0.011042608;7.0057139;0.011505154;0.013147790;0.0015423620;2
4930464;43.365234;0.27661826;4.5643109;0.0045181653;0.67970588;0.011753546;41.679103;0.0097599859;4.6145034;0.0096671544;0.014618234;0.0015080295;0
4930617;47.082046;0.28391662;4.6865464;0.0071593373;0.66372946;0.017755291;46.578701;0.011511193;4.6929874;0.013467450;0.0048086317;0.0022790730;1
4930906;32.242835;0.19545731;3.9233654;0.0070982309;0.60991651;0.014496241;34.658022;0.011411148;3.9377961;0.011467988;0.0086761094;0.0028428984;1
4931389;208.80842;0.45975603;15.472687;0.0043232340;1.9201956;0.010727432;206.16119;0.0072262646;15.448647;0.0071692474;0.0023452695;0.00043255733;0
4932311;49.991924;0.21946363;5.0285750;0.0044359075;0.67692871;0.010215191;46.215944;0.0085507148;5.1052231;0.0078586630;0.018329599;0.0012397257;0
4933594;34.384108;0.20495264;4.0657635;0.0077000699;0.62331972;0.020081108;32.521273;0.013989555;4.1960019;0.020323279;0.021882042;0.0029697064;1
4933782;14.468993;0.22487076;1.7770766;0.011054714;0.26181177;0.0093830208;13.851117;0.057190067;1.8632577;0.046572395;0.019632476;0.013169205;3
4934147;44.855407;0.19132492;4.8498525;0.0048319784;0.69413146;0.010181464;44.016956;0.0078219622;4.8969571;0.0087408880;0.013252518;0.0016587041;0
4934550;201.77867;0.59311893;14.837164;0.0047963032;1.7807461;0.013042883;197.78570;0.0089853269;14.809984;0.0079432422;0.0019365627;0.00053468933;0
4936335;8.2092072;0.11106668;1.3738031;0.0066689519;0.23532241;0.0043188979;6.9654834;0.0058275523;1.4504309;0.0058579513;0.060094563;0.0047386203;0
4936438;118.83403;0.37060405;9.7235544;0.0045289954;1.1858159;0.010184712;118.59270;0.0073789345;9.6967162;0.0076480437;0.0029294463;0.00068564618;0
4937204;40.387111;0.17953290;4.4205587;0.0046554222;0.62226186;0.011338824;39.941553;0.0080687271;4.4722720;0.010918767;0.014087050;0.0018072289;1
4937257;35.079469;0.21405480;4.0938031;0.011170110;0.62893673;0.019426808;32.863441;0.014949505;4.2046972;0.013991162;0.016742891;0.0038693666;1
4937576;33.223182;0.21566987;3.5738823;0.0037230350;0.45412822;0.0098683420;35.303826;0.0080963921;3.5649589;0.0077648879;0.0071974059;0.0016511208;0
4937784;58.941149;0.55583856;5.9283294;0.011391859;0.79477604;0.025286067;59.905650;0.022331400;5.9436207;0.017871254;0.0070523998;0.0032087026;0
4939895;19.572490;0.13141401;2.4815695;0.0036428649;0.36979313;0.0087184822;19.607168;0.0059657807;2.4885108;0.0053309349;0.021359854;0.0027459265;0
4940439;72.066183;0.50467708;5.7024680;0.0096467415;0.69893108;0.0096155884;63.590602;0.015300716;5.8652104;0.020883562;0.022162251;0.0025364233;2
4940536;62.244535;0.22883270;6.0394451;0.0062873551;0.75420582;0.012126573;66.367456;0.010100000;6.0025097;0.010325721;0.010960675;0.0014626983;0
4940916;73.377825;0.32933931;6.4557048;0.0074627003;0.78654357;0.018232751;77.304034;0.013040345;6.4392854;0.018774914;0.00072695847;0.00064670034;2
4945337;37.521175;0.46160404;4.1506711;0.0090652392;0.50972540;0.015237167;40.633617;0.016031291;4.1162523;0.017476116;0.011693932;0.0036032397;1
4946220;22.896923;0.14686790;2.8280126;0.0036139083;0.39341675;0.0094928654;22.543312;0.0075509784;2.8560177;0.0060469189;0.020639027;0.0019397302;0
4946445;215.34037;1.5169619;15.688941;0.0067157788;1.8233151;0.022796754;210.04516;0.010456596;15.694277;0.0096822403;0.0021543560;0.00066230828;0
4946632;201.25881;0.41169645;15.120656;0.0053789533;1.3892919;0.0049064866;211.97867;0.0091788802;14.687813;0.015909635;0.00038448769;0.00030653416;0
4946997;27.094726;0.29371244;3.0494827;0.014696129;0.39792413;0.018112120;24.476632;0.015267840;3.1017407;0.014451444;0.015487341;0.0059353434;0
4948344;60.205818;0.30020210;5.6754922;0.0050652282;0.74153090;0.012740528;62.289424;0.010622886;5.6992198;0.0098950251;0.0022046720;0.0012118137;2
4948479;75.935444;0.32511988;7.2821703;0.0054599078;0.98412385;0.0098913003;74.067002;0.0073533865;7.3129629;0.0072749671;0.0085776038;0.0011162870;0
4949422;48.996356;0.36089186;4.6064165;0.0075112913;0.62557860;0.020138357;46.139163;0.011863684;4.6878195;0.012439902;0.018615010;0.0024631004;1
4949473;44.204695;0.24435623;4.6033860;0.0069837556;0.67425936;0.016505062;45.714331;0.012888648;4.6351059;0.014652026;0.0073702976;0.0022434722;1
4950323;57.626355;0.22149054;5.8899855;0.0039568052;0.80735147;0.0090925866;59.200820;0.0075842708;5.8569500;0.0078108768;0.0095941154;0.0010052491;0
4951617;46.960418;0.27052348;4.7787166;0.0086961399;0.65590299;0.015781044;43.340456;0.011806401;4.8822650;0.011132322;0.018273500;0.0025866247;1
4952454;155.01530;0.52498523;11.810653;0.0056997086;1.4175454;0.012384073;156.04683;0.0082307835;11.748551;0.0084772512;0.0053022411;0.00068176236;0
4952516;131.00942;0.33695782;10.642326;0.0046430771;1.3139144;0.011072314;129.97554;0.0089255758;10.610862;0.0080419115;0.0044583295;0.00069341051;0
4952717;200.91878;0.25006825;15.602596;0.0054646364;1.9413540;0.011242432;207.12613;0.0080265133;15.517175;0.0069569952;0.0054924069;0.00048488190;0
4953192;48.017925;0.40109335;4.6449161;0.0080154309;0.48704772;0.0047980768;50.856782;0.011522664;4.6174016;0.015276726;0.043331614;0.0025321934;0
4953262;190.17679;0.29770515;14.792791;0.0033161624;1.8884669;0.0092490083;182.63419;0.0068679241;14.783531;0.0057372876;0.0046633704;0.00036471505;0
4991033;48.984799;0.21785027;5.2343355;0.0044805301;0.73069597;0.010040304;47.779512;0.0077157373;5.2985010;0.0081503319;0.017842656;0.0012356187;0
4991425;24.955275;0.19374378;3.5597701;0.010499696;0.63535452;0.013079777;24.693549;0.015138562;3.5593398;0.025278894;0.010995334;0.0042316528;0
4991732;105.18477;0.29723498;8.5473256;0.0046271666;1.0655561;0.011354913;104.11303;0.0089543463;8.5761267;0.011336962;0.0035264093;0.00090438137;0
4995218;13.729728;0.18019548;1.8575054;0.0067063818;0.26789576;0.011106420;14.386023;0.011260568;1.9023206;0.012346366;0.014328914;0.0052552642;3
4995788;169.94654;0.27588171;13.519055;0.0044270393;1.7065052;0.010544740;166.17335;0.0083398943;13.497672;0.0067279135;0.0037775624;0.00048147966;0
4995956;52.857506;0.37406596;4.9286803;0.0077374814;0.59712159;0.019080159;53.867445;0.014967430;4.9707042;0.013701351;0.0028742371;0.0019178379;1
4996676;233.60264;0.35663419;17.560862;0.0051222846;2.2646143;0.0091095919;234.21285;0.0068944709;17.520774;0.0062632271;0.0039315132;0.00038090728;0
4997023;53.022837;0.23029648;5.1548065;0.0043100511;0.64955073;0.011654612;52.020471;0.0094240223;5.1941213;0.011450775;0.012938530;0.0013750570;0
5000089;164.65146;0.29988586;13.222931;0.0038531119;1.7050296;0.010130920;162.14793;0.0076617891;13.185315;0.0076033839;0.0046483564;0.00045417456;0
5000307;42.609994;0.21712987;4.7579454;0.0081296543;0.78146001;0.020330362;42.787578;0.016243277;4.8439266;0.016294998;0.021268647;0.0025839450;1
5001658;23.533214;0.17652872;3.3226792;0.011730738;0.39280919;0.0075680314;24.861633;0.013280812;3.2428248;0.013915758;0.026815716;0.0084629342;1
5002732;193.02313;0.34295067;15.264191;0.0058240409;2.0344812;0.011601045;188.27771;0.0085927857;15.242648;0.0071643403;0.0033891979;0.00062056679;0
5002776;29.543053;0.33695578;3.8077216;0.0059422233;0.50821902;0.016815273;33.260812;0.012206157;3.7363709;0.012394140;0.016883503;0.0028664640;1
5003442;85.853765;0.30335354;7.3263300;0.0057563965;0.87144966;0.013061947;88.568087;0.010402497;7.2638194;0.0096555400;0.0036982906;0.0011813490;0
5003549;154.82144;0.26318740;12.560798;0.0044053903;1.5962682;0.0093481603;154.13086;0.0065230562;12.520387;0.0059240869;0.0047457469;0.00054625208;0
5003625;104.23306;0.35256411;8.9205392;0.0076106807;1.1214876;0.010612648;108.37030;0.0081016386;8.8888617;0.0066461198;0.0028026056;0.0011138053;0
5005173;53.765300;0.22650884;5.6336114;0.0044297919;0.74478879;0.0085459755;56.573882;0.0068571358;5.5967766;0.0064571948;0.0072213375;0.0011528364;0
5005217;40.981937;0.26902972;4.3755584;0.0073378468;0.58939977;0.016167105;43.091643;0.013030148;4.3931412;0.012505687;0.0064982068;0.0026071499;1
5005243;200.41735;0.79313103;14.892943;0.0048285266;1.8140728;0.013018588;198.33291;0.0086032169;14.859388;0.0081129482;0.0019532489;0.00049806379;0
5005508;43.394307;0.27085680;4.3193068;0.0037013561;0.55733600;0.0096298537;43.246852;0.0073729376;4.3472468;0.0092071432;0.013670260;0.0014653203;0
5006206;34.359611;0.20439452;3.9554133;0.0065348529;0.58918709;0.014314352;35.238777;0.011951767;4.0184197;0.0096056011;0.014743094;0.0025107980;1
5006454;85.481737;0.39466147;7.1350041;0.0063344000;0.87756542;0.015442711;85.930488;0.012251651;7.1845235;0.012127805;0.0048357832;0.0013857047;2
5006817;146.51555;0.25707419;11.630778;0.0039340813;1.4360076;0.0097132782;142.70959;0.0071672226;11.631032;0.0074127470;0.0027781504;0.00052329562;0
5007332;98.230512;0.40374584;8.3918520;0.0046865029;1.0345569;0.011155804;93.900099;0.0080333222;8.4217959;0.0077502565;0.0070486236;0.00087385131;0
5008936;61.759031;0.23126600;6.0081540;0.0036580875;0.76983625;0.0092658734;60.908196;0.0071095580;6.0348358;0.0095588639;0.0086027593;0.0010262046;0
5008996;30.548060;0.14849650;3.7000902;0.0054151380;0.55204338;0.0080232527;29.774061;0.0056507453;3.7382490;0.0065957421;0.015654140;0.0023493635;0
5009376;9.5101735;0.066295930;1.6036733;0.010792389;0.24249404;0.010184190;9.2811545;0.0093772138;1.6458186;0.011332279;0.025230772;0.015613962;3
5009393;31.880842;0.21702152;3.8743696;0.017556246;0.63967644;0.022747428;27.828772;0.017691146;4.0741564;0.017275546;0.035648356;0.0060803803;1
5016549;100.12327;0.27494593;8.6807825;0.0049819697;1.1262002;0.012293229;97.187489;0.0083527970;8.7136311;0.0094121808;0.0053431193;0.00086066705;0
5017711;35.771771;0.24076628;4.1501764;0.0064140519;0.60369970;0.016846705;36.981106;0.013378016;4.1939948;0.012400033;0.022628192;0.0025178070;1
5017766;56.009324;0.29448036;5.7923164;0.0062416978;0.77651323;0.014149199;58.329939;0.010453389;5.8032822;0.012779759;0.0052874872;0.0016212669;0
5018570;36.945008;0.21589925;4.2391146;0.011584222;0.65382321;0.021318450;34.090979;0.018683700;4.3721261;0.020676610;0.022306233;0.0041788665;1
5018689;171.68643;0.47670390;13.087718;0.0046490663;1.5941729;0.010390439;173.51100;0.0074462466;13.036203;0.0075524186;0.0030629850;0.00049476225;0
5021453;31.615237;0.22059737;4.0175080;0.015900918;0.59605380;0.020100937;31.559211;0.019448355;4.1062278;0.025358760;0.018042396;0.0060494642;1
5022571;61.171939;0.32086760;5.3287350;0.0064941558;0.64012690;0.017298139;54.208874;0.011505489;5.5039574;0.013015914;0.021627704;0.0017413574;2
5022741;55.044753;0.22395542;5.7186509;0.0068168260;0.77318286;0.0094942121;52.127206;0.0069142614;5.7400658;0.0073446918;0.0065772618;0.0016859459;0
5023732;27.536581;0.19694319;3.1059901;0.0045208569;0.39442937;0.010757464;27.699585;0.0084868004;3.1295686;0.0082617200;0.013618648;0.0021746236;1
5023889;54.405456;0.24453297;5.3735492;0.0036999642;0.68087508;0.0093482593;54.063690;0.0075561845;5.3569484;0.0072204430;0.012057983;0.0011021215;0
5023953;49.054913;0.25383334;4.7154778;0.0054380547;0.69811422;0.013481639;47.282758;0.010072559;4.7684198;0.0093788450;0.016567260;0.0017363177;1
5024043;56.287746;0.22618230;5.6071971;0.0040823867;0.73125752;0.010094697;56.488920;0.0071226795;5.5997865;0.0075018980;0.0086416134;0.0011322093;0
5024143;122.20452;1.1201841;9.6928145;0.0090106861;1.1940472;0.018863059;127.50653;0.011173431;9.6504663;0.0091522953;0.0038088644;0.0011657858;0
5024750;13.259879;0.17277686;1.7960187;0.0056898203;0.25678617;0.011379833;13.962906;0.0099509564;1.8268779;0.0096847791;0.021794507;0.0053210282;3
5025021;48.850646;0.24701155;5.0113583;0.013568833;0.63972006;0.015578313;45.630540;0.010587714;5.0396640;0.013205167;0.0079007636;0.0035280746;0
5025895;133.14594;0.44382337;10.262085;0.0066276573;1.3074325;0.014521480;135.42999;0.0095219939;10.227202;0.010002813;0.0036531196;0.00094163981;0
5026008;62.750396;0.29495675;6.1446231;0.0041993528;0.78328336;0.010025121;62.216308;0.0083532221;6.1513337;0.0066128266;0.012761534;0.0011014087;0
5026178;33.103963;0.33091213;3.8102354;0.0081248891;0.54898597;0.019575422;34.023414;0.017340414;3.8131571;0.016287092;0.012502742;0.0031933287;0
5026399;111.27068;0.64842847;8.7969890;0.0096147776;1.0598324;0.021852930;114.94773;0.016697661;8.7281900;0.018094358;0.0025815672;0.0013707314;0
5031925;50.402291;0.26079136;5.2098371;0.0042809797;0.69045377;0.0097550326;52.060925;0.0077989976;5.1775864;0.0076833906;0.0092073062;0.0012195122;0
5032140;47.747766;0.25222117;4.6596648;0.0059697904;0.58656030;0.010376595;46.727906;0.0083446282;4.6850912;0.0081107533;0.010178797;0.0020852900;0
5032801;275.53826;1.2598573;18.945412;0.0096900250;2.3115145;0.021514703;273.72645;0.0098765157;18.959824;0.014486963;0.00033970912;0.00032145932;0
5033397;249.90779;0.60660460;18.116514;0.0060891972;2.2503675;0.011170663;242.74729;0.0084281823;18.105214;0.0070461084;0.0018490262;0.00059152106;0
5033804;65.647963;0.30593884;6.0990277;0.0056200607;0.81923727;0.014276346;67.144298;0.010870407;6.1266153;0.011697528;0.0057675345;0.0014023641;2
5034206;148.34900;0.38673139;11.923317;0.0046794562;1.5021363;0.010246504;146.36692;0.0080681776;11.894461;0.0072485502;0.0021913487;0.00058518492;0
5034571;59.803975;0.32035132;5.8003271;0.0050450777;0.73080839;0.0094029870;63.912689;0.0079043284;5.7590857;0.0075363766;0.0054198773;0.0012482677;0
5035304;140.59918;0.27681133;11.476396;0.0044504453;1.4572988;0.010865820;140.52043;0.0082083889;11.440201;0.0072075708;0.0045712370;0.00059740643;0
5038397;18.244200;0.36668711;2.5211619;0.013264188;0.42676875;0.020130632;17.328348;0.018360537;2.5317211;0.016370289;0.037489183;0.0092093437;0
5039392;6.4515592;0.076025232;1.1223193;0.0050873243;0.16278626;0.0078196107;6.5318246;0.0052218590;1.1150067;0.0084406733;0.045682710;0.0085037732;0
5040572;77.249021;0.32536830;6.6991233;0.0085227793;0.90661102;0.021704717;74.382109;0.013336123;6.7785718;0.016274390;0.012749582;0.0017981698;2
5040851;108.85081;0.24045236;9.9115678;0.0068480803;1.3177793;0.0097417497;101.35013;0.0067101918;9.9140978;0.0066668715;0.0011754546;0.00077867635;0
5041311;3.3755522;0.049213150;0.60060674;0.0050216289;0.10430060;0.0041469538;2.9886307;0.0059388986;0.63912899;0.0063001350;0.052957769;0.011023713;0
5042916;51.261444;0.31765631;5.0429361;0.0066888284;0.67641371;0.018677353;50.488225;0.014056980;5.1209616;0.012577899;0.011378344;0.0022973170;2
5078240;8.9093243;0.13910384;1.4075554;0.0048443622;0.23136358;0.0066840930;8.2724740;0.0062416022;1.4696053;0.0061168214;0.041773014;0.0049337990;3
5080831;230.15613;0.58812819;17.322567;0.0059012066;2.1567834;0.015166564;231.32887;0.0090665038;17.291661;0.0078219385;0.0015684019;0.00056790444;0
5083205;138.15169;0.31470768;11.273449;0.0047926276;1.4144782;0.011846075;137.95758;0.0091288930;11.238902;0.0078760142;0.0044148234;0.00068159429;0
5083936;34.887330;0.18851665;4.1850452;0.0072440149;0.66407629;0.015908019;33.425412;0.012054084;4.2642207;0.012230883;0.015540535;0.0025950175;1
5084662;41.552703;0.25103689;4.5076023;0.0065052648;0.76782354;0.016663049;40.733324;0.010739656;4.5611046;0.011293437;0.017504578;0.0021725474;1
5084999;95.052498;0.29256099;8.3516139;0.0057426388;1.0094106;0.013743428;100.62233;0.012010798;8.2598977;0.010072597;0.011292649;0.0010758699;0
5087190;68.741942;0.71050426;5.9530685;0.013057948;0.76205118;0.034545400;60.525523;0.021717959;6.1306281;0.023472395;0.017575607;0.0035868852;2
5087542;34.596355;0.25168346;3.8230548;0.0051716335;0.54119988;0.012873390;37.329080;0.0089361051;3.8017664;0.0098439067;0.0010068278;0.00085980368;1
5088148;31.772514;0.20475203;3.7634662;0.0065044591;0.54841992;0.015104320;29.952170;0.011182836;3.8770328;0.014284838;0.020647310;0.0028275587;1
5088362;38.433230;0.23133261;4.0177034;0.0043780539;0.55637883;0.012181893;39.770756;0.0097379106;4.0620477;0.0096714525;0.010260378;0.0017145592;1
5089305;29.580561;0.25024020;3.9853647;0.0076036545;0.68467617;0.022575638;31.147784;0.012872539;4.0382682;0.012705711;0.025538522;0.0027181671;1
5091962;22.411894;0.14272108;2.8680633;0.0041235369;0.43294267;0.0094176636;22.799908;0.0064832972;2.9022479;0.0065829537;0.021787363;0.0023165865;0
5092846;25.291112;0.17056765;2.9386801;0.0040259345;0.39066735;0.010005168;26.059200;0.0079521622;2.9359627;0.0072320930;0.015165653;0.0021552986;0
5094118;58.034154;0.25381755;5.4536983;0.010133817;0.67986682;0.011286661;55.068583;0.0080314013;5.4658916;0.0081605508;0.0064259527;0.0027973651;0
5094833;29.414280;0.29065336;3.7061476;0.011328031;0.76226279;0.0053571454;23.684148;0.0072647487;4.0509633;0.011888047;0.049581721;0.0039133114;1
5095886;9.2287097;0.091715435;1.3555476;0.0045166936;0.20300066;0.0082289781;8.0591144;0.0085378443;1.4279845;0.0075572020;0.044932492;0.0051161356;3
5095946;36.394317;0.22374721;4.2567456;0.0075970085;0.64971797;0.018492905;37.848385;0.014288854;4.3142089;0.012332180;0.014724882;0.0029660900;1
5096092;35.328134;0.23178274;4.1023084;0.0087131505;0.61945160;0.020573629;36.333188;0.017541016;4.1668625;0.013381506;0.019809665;0.0034190448;1
5097114;14.556901;0.11584303;1.8408521;0.0048912840;0.23855851;0.0096058719;14.371489;0.0080370958;1.8823460;0.0066044035;0.025036420;0.0041806336;3
5097873;36.457831;0.21990520;4.2574282;0.0075238250;0.66791276;0.014750620;38.085535;0.011594414;4.3190792;0.011201725;0.010178689;0.0025693566;1
5098143;26.330298;0.24408422;3.4205917;0.026113581;0.55429539;0.020779560;23.757365;0.013819146;3.5420346;0.014065211;0.029315951;0.0084404836;1
5104573;35.537642;0.22021952;3.9853770;0.0070744157;0.56351633;0.014954763;35.616723;0.0099216371;4.0406857;0.011095927;0.0082083932;0.0025248028;1
5104949;22.296321;0.18107738;2.9901710;0.011765001;0.48115943;0.018051249;20.839147;0.013175021;3.1143699;0.010722290;0.031551238;0.0054193813;1
5105190;118.89371;0.29694786;10.094892;0.0051403058;1.2907709;0.011864101;113.72994;0.0090776069;10.105533;0.0085669902;0.0078420209;0.00078174815;0
5105399;56.459914;0.25603957;5.5311404;0.0040729357;0.70893428;0.010259953;55.841690;0.0080795368;5.5711729;0.010110571;0.012011100;0.0012322561;0
5106217;46.599525;0.32419709;4.5247419;0.011226309;0.56383067;0.022861890;45.065489;0.017661841;4.5742161;0.018230443;0.014025558;0.0039977717;1
5107886;110.60881;0.32986690;9.3907604;0.0058434887;1.1858834;0.013333123;113.97087;0.011262743;9.3576222;0.0098414664;0.0062755927;0.00095315529;0
5107950;43.965989;0.19330314;5.0014628;0.0045808521;0.69878088;0.0091385232;45.090286;0.0070225171;4.9880553;0.0076479291;0.014650949;0.0013038620;0
5109052;88.851918;0.24611974;8.4680411;0.0052463656;1.1139638;0.011918362;93.999096;0.010154442;8.4409112;0.0091322587;0.0073998012;0.00094982862;0
5109878;136.16761;0.32558388;11.321484;0.0055510256;1.4562351;0.013112484;138.00870;0.0091953701;11.257596;0.0077898931;0.0066424631;0.00075343015;0
5110961;52.001263;0.32065350;5.1880101;0.0053310048;0.64634247;0.013447672;52.117587;0.010304359;5.1699504;0.010124580;0.011808194;0.0016538275;0
5111300;23.503800;0.21161661;3.0153640;0.0094642627;0.46218337;0.019860249;21.144408;0.015875158;3.1465920;0.015269854;0.033157861;0.0047413462;1
5111949;47.367570;0.24635988;4.8367468;0.0044805041;0.69987290;0.012343109;48.008956;0.010423691;4.8841975;0.0090863021;0.011847267;0.0015500627;1
5112072;125.97652;0.52252157;10.022440;0.0056288237;1.2451200;0.015408144;122.69689;0.011150762;10.042057;0.010557788;0.0055286646;0.00086840926;0
5112288;47.895950;0.31541533;4.7829940;0.0080319617;0.64348510;0.015509905;47.599858;0.010957141;4.8179315;0.011167835;0.0056679347;0.0024004375;1
5112361;69.410277;0.31617621;6.1590420;0.0055870770;0.76561616;0.014086771;68.394429;0.010182529;6.1833623;0.0097297885;0.0061408251;0.0013417158;0
5112373;44.629561;0.22535801;4.5678742;0.012106207;0.63392659;0.016024908;41.370494;0.011234569;4.6592148;0.010469725;0.018271216;0.0033903631;1
5112387;45.427336;0.23941045;4.6463826;0.0060442489;0.62834254;0.013217780;42.172720;0.0099624089;4.7350378;0.0092811509;0.016605082;0.0021289921;1
5112401;37.110358;0.25439652;4.0097487;0.0085193288;0.55748625;0.017945026;35.970496;0.015068779;4.1130474;0.017853549;0.021429630;0.0029099031;1
5112467;46.066257;0.26888378;4.6839903;0.012617451;0.67162064;0.019846705;42.623369;0.018292702;4.8127877;0.016134979;0.018868856;0.0040437528;1
5112481;5.5030074;0.084545138;0.90812694;0.0027614119;0.13910883;0.0067119347;6.0249532;0.0066911905;0.91715197;0.0063032474;0.024829901;0.0059591620;0
5112730;44.156536;0.26242456;4.4950606;0.0055913758;0.66193704;0.015457474;40.853527;0.010226444;4.6044467;0.010157839;0.021526035;0.0019409693;1
5112744;44.169570;0.26319178;4.4211763;0.0041483085;0.55197061;0.010894475;44.199485;0.0090356812;4.4315141;0.0076671126;0.012153258;0.0015629981;0
5112786;7.8110368;0.094387913;1.1196796;0.0091237220;0.17158006;0.0075232912;6.6121685;0.0068839109;1.1652288;0.0070455607;0.039833815;0.0097439199;0
5112880;25.789469;0.16773572;2.8170826;0.0040819895;0.34610692;0.0069000375;27.715184;0.0078316863;2.8232200;0.0083726251;0.0023930989;0.0016369956;0
5112938;45.360812;0.24864222;4.7671340;0.0078776060;0.69465860;0.018569736;47.184624;0.012708529;4.8060235;0.013605288;0.014686051;0.0024824327;1
5112948;42.732950;0.25171277;4.2851075;0.0041999637;0.56472361;0.0097418798;42.933410;0.0072913944;4.2984020;0.0070097755;0.0068009498;0.0016219753;0
5112950;41.764669;0.25343516;4.3823988;0.0061196426;0.61822690;0.015297986;43.314290;0.011011857;4.4049484;0.010528147;0.0063019210;0.0021789035;1
5112974;40.584968;0.23756662;4.3708242;0.0069858151;0.64328546;0.018260988;43.010641;0.013515478;4.4109447;0.012490806;0.0085287873;0.0025098946;1
5113041;37.882015;0.22124641;3.9455470;0.0050328515;0.51763740;0.010879106;35.803619;0.0079726229;3.9833988;0.0090684893;0.015442541;0.0021098308;0
5113910;7.5576092;0.12226804;1.2451882;0.0064817386;0.19560032;0.0091328579;7.3141210;0.0093154903;1.2576378;0.010052446;0.032172105;0.0083322169;0
5119742;237.60590;0.52989362;17.196373;0.0081885722;2.0610618;0.010843456;247.08818;0.0084590944;17.155824;0.0069511369;0.0021715806;0.00062751477;0
5121605;34.222982;0.23410938;4.0575182;0.011354213;0.58075602;0.018959788;32.265269;0.012524548;4.1629206;0.013191648;0.019903045;0.0039373373;1
5123226;36.483740;0.22227310;4.0941287;0.0086239978;0.59452487;0.018720096;33.003919;0.013956065;4.2310329;0.012479696;0.023857953;0.0029649858;1
5124813;44.747924;0.34533339;4.2150957;0.011429396;0.52199428;0.016654906;42.069619;0.016965161;4.3049483;0.024277444;0.016226641;0.0040472522;1
5126724;19.083986;0.46339064;3.1138910;0.036758191;0.50450326;0.028113993;17.030137;0.038666411;2.8458428;0.027261051;0.054465638;0.0060567065;0
5127940;5.1996017;0.13272653;0.85744511;0.019093342;0.14218843;0.0075135655;4.2311514;0.023161804;0.88301398;0.010228333;0.045168101;0.017645611;0
5128171;56.073336;0.26960108;5.2608098;0.0084318422;0.72955895;0.013839517;52.829816;0.0097485845;5.3151701;0.010283622;0.012380340;0.0024045196;2
5128272;13.774160;0.19913959;1.8471571;0.018173562;0.30849978;0.014176273;12.763709;0.014950345;1.9014577;0.010988194;0.031806300;0.013968798;3
5129011;42.966760;0.25356981;4.5376003;0.0095821748;0.67390718;0.022909891;41.116039;0.015485198;4.6586943;0.019534699;0.021691324;0.0031684293;1
5129236;178.43336;0.43585899;13.911811;0.015848162;1.7493651;0.012215166;184.73759;0.0092262213;13.883432;0.0075989484;0.0013826683;0.0011876933;0
5129971;72.981901;0.46394889;6.3765932;0.0068371196;0.82049369;0.018926564;76.332632;0.011331726;6.3251832;0.013911594;0.0017910007;0.0011718975;0
5130161;34.465292;0.21132022;4.0517004;0.0089152247;0.64661810;0.019821686;32.372089;0.015865097;4.1490684;0.015164413;0.018247679;0.0032970590;1
5165979;70.079278;0.28827440;6.5462414;0.0059338107;0.87128179;0.012663879;66.633494;0.010448294;6.5844745;0.010524246;0.0096493302;0.0014316103;0
5166068;103.64597;0.22085142;9.6981512;0.0056117956;1.2932696;0.010852400;108.14843;0.0086396462;9.6318250;0.0085635642;0.0069766475;0.00088208414;0
5167473;31.589976;0.19732931;4.0375320;0.0068267995;0.68427560;0.016422331;31.993038;0.013459246;4.1333059;0.011402106;0.018068843;0.0025007578;1
5167972;35.380376;0.22025624;3.8173880;0.0096848676;0.51002347;0.011606632;34.363977;0.010511404;3.8435713;0.0079026166;0.011539918;0.0036934023;0
5168382;218.82936;0.36155837;16.926337;0.0046551111;2.2629522;0.012020582;209.61631;0.0083970676;16.911172;0.0087085844;0.0042392741;0.00041594055;0
5168707;23.843003;0.15323508;3.1113979;0.0042865363;0.45601323;0.011710168;24.690403;0.0095785143;3.1199343;0.0078833962;0.021275018;0.0020957155;0
5168713;42.364657;0.17770611;4.7927783;0.0042306561;0.66961943;0.011191779;43.289665;0.0084348907;4.7909825;0.0092897409;0.012487785;0.0013757069;0
5171575;14.529890;0.14348352;2.0511359;0.0056173537;0.30724484;0.010217367;16.015699;0.0072297065;2.0516123;0.0086449010;0.0026777166;0.0022186548;0
5172229;40.554329;0.19754170;4.3814305;0.0040076578;0.60408478;0.0095213174;39.710461;0.0069533323;4.4091613;0.0071655864;0.014422150;0.0013789514;0
5174642;10.336390;0.17054553;1.6298142;0.0041268771;0.24126476;0.0064348974;10.929455;0.0070779257;1.6388941;0.0071627424;0.024214023;0.0037056438;0
5175152;84.525435;0.36512080;7.7163759;0.0019413739;1.3986405;0.0065669446;79.623508;0.0096826937;8.5714212;0.022330554;0.043729801;0.0025340352;0
5175621;51.398443;0.22803804;5.4095347;0.0039672046;0.69795386;0.0083267193;54.080259;0.0069451903;5.3765051;0.0066726359;0.0084696471;0.0010568273;0
5175734;27.989889;0.18401827;3.8819399;0.0067788529;0.59392020;0.019109366;30.184731;0.013531858;3.9317972;0.018551261;0.027204674;0.0025378805;1
5176520;153.13677;0.27883115;12.862683;0.0056160362;1.6779424;0.011789861;157.09762;0.0088107552;12.762344;0.0071165307;0.0079587565;0.00062634507;0
5176709;96.530818;0.36146238;8.5225943;0.0041753392;1.0830188;0.0097908967;95.245155;0.0071726458;8.5457581;0.0082051773;0.0048950999;0.00073209780;0
